Tên sản phẩm,Bộ VXL,Bộ nhớ RAM,Ổ cứng,Card màn hình,Kích thước màn hình,Cổng giao tiếp,Hệ điều hành,Kích thước,Màu sắc,Chất liệu,Giá niêm yết,Giá ưu đãi tháng 12,Bảo hành
 HP Gaming Victus 16-e1105AX 7C0T0PA ,Ryzen 5 6600H 3.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,27.990.000 ₫,20.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa0108TX 7C0X0PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.990.000 ₫,25.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1087TX 8C5M4PA ,Core i7-13620H 2.4GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.290.000 ₫,31.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-e1106AX 7C0T1PA ,Ryzen 5 6600H 3.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,26.490.000 ₫,22.490.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-s0078AX 8C5N7PA ,Ryzen 5 7640HS 4.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch FHD,Windows 11 Home,27.390.000 ₫,26.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-d1185TX 7C0S3PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3060 6GB GDDR6,16.1inch FHD,Windows 11 Home,37.990.000 ₫,29.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-r0129TX 8C5N4PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch QHD,Windows 11 Home,32.690.000 ₫,30.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-r0127TX 8C5N2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4060 8GB GDDR6,15.6inch Full HD,Windows 11 Home,38.390.000 ₫,37.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1089TX 8C5M6PA ,Core i7-13620H 2.4GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,31.290.000 ₫,30.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1085TX 8C5M2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4050 6GB GDDR6,15.6inch Full HD,Windows 11 Home,33.990.000 ₫,32.790.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1139TX 8Y6W3PA ,Core i5 12450H 3.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 2050 4GB GDDR6,15.6inch Full HD,Windows 11 Home,22.900.000 ₫,19.890.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-e1107AX 7C140PA ,Ryzen 5 6600H 3.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,16.1inch FHD,Windows 11 Home,25.490.000 ₫,17.590.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP\n\n\nLaptop HP Gaming Victus 16-d1187TX 7C0S4PA ,Core i7 12700H 2.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,32.990.000 ₫,24.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 16-e1104AX 7C0S9PA ,Ryzen 7 6800H 3.2Ghz,8Gb DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,29.290.000 ₫,23.800.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 16-d1193TX 7C138PA ,Core i5 12500H 2.5GHz,8Gb DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,27.690.000 ₫,22.490.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP\n\n\nLaptop HP Gaming Victus 15-fa0110TX 7C0R3PA ,Core i7 12700H 2.3GHz,8Gb DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,30.490.000 ₫,23.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng\n\n\nLaptop HP Gaming Victus 16-e1105AX 7C0T0PA ,Ryzen 5 6600H 3.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,27.990.000 ₫,20.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 15-fa0108TX 7C0X0PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.990.000 ₫,25.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP\n\n\nLaptop HP Gaming Victus 16-e1106AX 7C0T1PA ,Ryzen 5 6600H 3.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,26.490.000 ₫,22.490.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 16-d1185TX 7C0S3PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3060 6GB GDDR6,16.1inch FHD,Windows 11 Home,37.990.000 ₫,29.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 15-fa1087TX 8C5M4PA ,Core i7-13620H 2.4GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.290.000 ₫,31.590.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng\n\n\nLaptop HP Gaming Victus 16-s0078AX 8C5N7PA ,Ryzen 5 7640HS 4.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch FHD,Windows 11 Home,27.390.000 ₫,26.590.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 16-r0129TX 8C5N4PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch QHD,Windows 11 Home,32.690.000 ₫,30.990.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 16-r0127TX 8C5N2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4060 8GB GDDR6,15.6inch Full HD,Windows 11 Home,38.390.000 ₫,37.590.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 15-fa1089TX 8C5M6PA ,Core i7-13620H 2.4GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,31.290.000 ₫,30.590.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 15-fa1085TX 8C5M2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4050 6GB GDDR6,15.6inch Full HD,Windows 11 Home,33.990.000 ₫,32.790.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP / Laptop Victus Gaming\n\n\nLaptop HP Gaming Victus 15-fa1139TX 8Y6W3PA ,Core i5 12450H 3.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 2050 4GB GDDR6,15.6inch Full HD,Windows 11 Home,22.900.000 ₫,19.890.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-e1104AX 7C0S9PA ,Ryzen 7 6800H 3.2Ghz,8Gb DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,29.290.000 ₫,23.800.000 ₫ [Giá đã có VAT]
àng\nTrang chủ / Laptop & Linh phụ kiện / Laptop theo hãng / Laptop HP\n\n\nLaptop HP Gaming Victus 16-e1107AX 7C140PA ,Ryzen 5 6600H 3.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,16.1inch FHD,Windows 11 Home,25.490.000 ₫,17.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-d1187TX 7C0S4PA ,Core i7 12700H 2.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,32.990.000 ₫,24.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-d1193TX 7C138PA ,Core i5 12500H 2.5GHz,8Gb DDR5 4800,VGA Nvidia,Khoảng 16 inch,Windows 11 Home,27.690.000 ₫,22.490.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa0110TX 7C0R3PA ,Core i7 12700H 2.3GHz,8Gb DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,30.490.000 ₫,23.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa0108TX 7C0X0PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.990.000 ₫,25.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-e1105AX 7C0T0PA ,Ryzen 5 6600H 3.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050Ti 4Gb GDDR6,Khoảng 16 inch,Windows 11 Home,27.990.000 ₫,20.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-d1185TX 7C0S3PA ,Core i7 12700H 2.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 3060 6GB GDDR6,16.1inch FHD,Windows 11 Home,37.990.000 ₫,29.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1087TX 8C5M4PA ,Core i7-13620H 2.4GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,32.290.000 ₫,31.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-s0078AX 8C5N7PA ,Ryzen 5 7640HS 4.3GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch FHD,Windows 11 Home,27.390.000 ₫,26.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-r0129TX 8C5N4PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,16.1inch QHD,Windows 11 Home,32.690.000 ₫,30.990.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-r0127TX 8C5N2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4060 8GB GDDR6,15.6inch Full HD,Windows 11 Home,38.390.000 ₫,37.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1089TX 8C5M6PA ,Core i7-13620H 2.4GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 6Gb GDDR6,15.6inch Full HD,Windows 11 Home,31.290.000 ₫,30.590.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1085TX 8C5M2PA ,Core i7 13700H 3.7GHz,16Gb (2x8Gb) DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 4050 6GB GDDR6,15.6inch Full HD,Windows 11 Home,33.990.000 ₫,32.790.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 15-fa1139TX 8Y6W3PA ,Core i5 12450H 3.3GHz,16Gb (2x8Gb) DDR4 3200,VGA Nvidia - Nvidia GeForce RTX 2050 4GB GDDR6,15.6inch Full HD,Windows 11 Home,22.900.000 ₫,19.890.000 ₫ [Giá đã có VAT]
 HP Gaming Victus 16-e1107AX 7C140PA ,Ryzen 5 6600H 3.3GHz,8Gb DDR5 4800,VGA Nvidia - Nvidia GeForce RTX 3050 4Gb GDDR6,16.1inch FHD,Windows 11 Home,25.490.000 ₫,17.590.000 ₫ [Giá đã có VAT]
